Customer_ID,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
56153,Male,Loyal,30,Personal,Economy,3745
56157,Female,Loyal,44,Personal,Business,2705
56159,Female,Loyal,67,Personal,Economy,581
56167,Female,Loyal,16,Personal,Economy,4253
56168,Male,Loyal,22,Personal,Economy Plus,668
56175,Male,Loyal,50,Personal,Economy,1008
56176,Male,Loyal,18,Business,Economy,454
56184,Female,Loyal,58,Personal,Economy,192
56188,Male,Loyal,79,Personal,Economy Plus,1511
56195,Female,Loyal,53,Business,Business,4726
56197,Female,Loyal,38,Business,Economy,803
56199,Female,Disloyal,84,Personal,Economy,2062
56200,Male,Loyal,37,Personal,Economy,577
56203,Male,Loyal,79,Personal,Economy Plus,3497
56205,Male,Disloyal,28,Business,Economy Plus,4582
56208,Female,Loyal,39,Personal,Business,2728
56214,Female,Loyal,30,Personal,Economy,1270
56215,Female,Loyal,7,Personal,Economy Plus,3204
56218,Female,Loyal,76,Business,Economy Plus,686
56219,Female,Loyal,48,Personal,Economy,342
56224,Male,Loyal,54,Personal,Economy,1521
56226,Male,Disloyal,22,Personal,Economy,4429
56239,Female,Loyal,7,Business,Economy Plus,3905
56241,Male,Loyal,71,Personal,Economy,932
56256,Male,Loyal,7,Business,Economy Plus,2322
56258,Male,Loyal,16,Personal,Economy Plus,271
56265,Male,Loyal,75,Personal,Business,1369
56274,Male,Loyal,8,Personal,Economy,1505
56275,Male,Loyal,56,Business,Economy Plus,4426
56277,Female,Loyal,38,Personal,Economy,3928
56280,Male,Loyal,65,Personal,Economy Plus,1479
56283,Male,Loyal,84,Business,Economy Plus,3609
56284,Female,Disloyal,14,Personal,Economy,103
56288,Male,Loyal,54,Personal,Economy,725
56290,Male,Loyal,56,Personal,Economy,1779
56293,Female,Loyal,32,Business,Economy,1128
56295,Female,Loyal,56,Personal,Business,1072
56310,Female,Disloyal,18,Business,Economy Plus,3525
56314,Male,Disloyal,62,Personal,Economy,1976
56327,Female,Loyal,54,Personal,Economy,3206
56331,Female,Disloyal,67,Personal,Business,2112
56334,Male,Disloyal,44,Personal,Economy,4286
56336,Male,Loyal,34,Business,Economy Plus,4669
56342,Male,Disloyal,29,Personal,Economy,379
56348,Female,Loyal,73,Personal,Economy,2351
56350,Male,Loyal,11,Personal,Economy,676
56353,Female,Disloyal,22,Business,Economy Plus,4740
56358,Female,Disloyal,83,Personal,Economy,1225
56364,Female,Disloyal,73,Personal,Economy Plus,518
56374,Female,Disloyal,18,Personal,Economy,4366
56375,Male,Loyal,47,Personal,Economy,4201
56378,Male,Loyal,47,Personal,Economy Plus,249
56380,Female,Loyal,31,Personal,Economy,3398
56381,Female,Loyal,85,Personal,Economy,1561
56384,Male,Loyal,23,Personal,Economy,4742
56393,Male,Loyal,58,Business,Business,312
56400,Male,Disloyal,53,Personal,Economy,4879
56402,Female,Loyal,79,Business,Economy,2654
56408,Female,Loyal,49,Business,Economy,4838
56409,Male,Disloyal,32,Business,Economy,4334
56411,Male,Loyal,27,Personal,Economy,4018
56415,Male,Disloyal,35,Personal,Economy Plus,657
56420,Male,Loyal,39,Personal,Economy,362
56425,Male,Loyal,58,Personal,Economy,1673
56426,Female,Loyal,61,Business,Economy,3938
56435,Female,Loyal,26,Business,Economy,1597
56439,Male,Disloyal,32,Business,Economy,2556
56448,Female,Disloyal,20,Business,Economy Plus,2260
56453,Female,Loyal,74,Personal,Economy,3934
56468,Female,Loyal,24,Personal,Economy Plus,2203
56476,Male,Loyal,50,Business,Economy Plus,976
56477,Male,Loyal,21,Business,Economy,2772
56481,Male,Loyal,67,Personal,Economy,1710
56482,Male,Loyal,85,Personal,Business,3902
56487,Male,Loyal,30,Business,Economy,3467
56490,Male,Loyal,56,Personal,Economy Plus,2762
56503,Female,Loyal,53,Personal,Economy Plus,2482
56504,Male,Loyal,63,Personal,Economy,63
56509,Male,Loyal,51,Business,Economy,3238
56512,Female,Loyal,21,Personal,Business,3737
56513,Male,Disloyal,47,Business,Economy Plus,4052
56523,Male,Loyal,51,Personal,Economy,4314
56526,Female,Disloyal,12,Business,Economy,3380
56527,Male,Loyal,8,Personal,Business,577
56533,Female,Loyal,74,Business,Economy Plus,1807
56534,Female,Loyal,33,Personal,Economy Plus,2825
56544,Male,Loyal,61,Personal,Economy,4937
56547,Female,Loyal,39,Personal,Economy,1482
56552,Male,Loyal,61,Personal,Economy,3524
56553,Female,Loyal,40,Personal,Economy,622
56562,Male,Loyal,27,Personal,Economy,2158
56563,Male,Loyal,65,Personal,Economy Plus,3005
56564,Female,Loyal,58,Personal,Economy Plus,2808
56577,Male,Loyal,37,Personal,Economy Plus,136
56597,Female,Loyal,44,Personal,Business,4196
56627,Female,Disloyal,64,Business,Economy,3889
56629,Male,Loyal,70,Business,Economy,4344
56634,Female,Disloyal,15,Business,Economy,3245
56640,Male,Loyal,35,Personal,Business,1130
56645,Male,Loyal,46,Personal,Business,3372
56654,Female,Loyal,72,Personal,Economy,716
56666,Male,Loyal,18,Business,Business,1576
56667,Male,Loyal,64,Personal,Economy,3301
56677,Female,Loyal,55,Personal,Economy,3752
56681,Male,Loyal,35,Personal,Economy Plus,3956
56683,Female,Loyal,37,Business,Economy,3989
56687,Male,Loyal,32,Personal,Economy Plus,1946
56689,Male,Loyal,52,Business,Economy,757
56694,Male,Loyal,78,Personal,Economy Plus,4770
56716,Male,Loyal,25,Business,Economy,2280
56724,Male,Loyal,48,Business,Economy,3275
56732,Male,Loyal,32,Business,Economy,1002
56733,Male,Loyal,31,Personal,Business,4948
56739,Male,Loyal,66,Personal,Economy,4706
56742,Female,Loyal,80,Personal,Economy,3787
56747,Female,Loyal,84,Personal,Economy,3850
56751,Male,Disloyal,62,Business,Economy Plus,2111
56757,Male,Loyal,54,Personal,Economy Plus,4195
56763,Female,Loyal,14,Personal,Business,1627
56770,Male,Loyal,50,Business,Economy,4244
56773,Male,Loyal,25,Personal,Economy Plus,582
56775,Male,Loyal,70,Personal,Economy,2172
56778,Male,Loyal,74,Personal,Economy Plus,4976
56779,Female,Loyal,53,Personal,Business,1918
56785,Female,Loyal,56,Business,Economy,3831
56787,Male,Loyal,29,Business,Economy,1450
56800,Female,Loyal,20,Personal,Economy,1323
56810,Male,Disloyal,12,Business,Business,1036
56811,Female,Loyal,78,Business,Economy,3967
56816,Female,Disloyal,23,Personal,Economy,968
56828,Female,Loyal,79,Personal,Economy Plus,634
56831,Female,Loyal,48,Personal,Economy Plus,4149
56838,Male,Loyal,33,Personal,Business,1070
56845,Male,Loyal,11,Personal,Business,4101
56853,Male,Loyal,37,Personal,Economy Plus,3601
56855,Female,Loyal,37,Personal,Economy,4876
56858,Male,Disloyal,16,Personal,Economy Plus,2471
56859,Female,Loyal,52,Personal,Economy,2270
56864,Male,Disloyal,70,Business,Economy,3971
56865,Female,Loyal,18,Personal,Economy,4730
56867,Male,Loyal,11,Personal,Economy,3939
56872,Male,Loyal,29,Personal,Economy Plus,582
56875,Male,Disloyal,47,Personal,Business,3596
56879,Male,Disloyal,47,Business,Business,1967
56882,Female,Disloyal,31,Personal,Economy Plus,4979
56883,Male,Disloyal,85,Business,Economy Plus,856
56893,Female,Loyal,43,Personal,Economy Plus,328
56898,Male,Loyal,77,Business,Economy Plus,2635
56902,Male,Loyal,15,Business,Business,2114
56907,Female,Loyal,47,Personal,Business,4342
56912,Female,Loyal,53,Personal,Business,4090
56915,Female,Loyal,30,Business,Economy,3484
56920,Female,Loyal,33,Personal,Economy,832
56921,Male,Disloyal,25,Personal,Economy,1126
56923,Male,Loyal,37,Business,Economy,1672
56929,Male,Loyal,48,Business,Business,2582
56931,Male,Loyal,25,Personal,Economy Plus,3733
56940,Female,Loyal,16,Business,Business,3199
56944,Male,Loyal,73,Business,Economy,2274
56947,Male,Loyal,57,Business,Economy,2870
56948,Female,Loyal,19,Personal,Economy Plus,237
56949,Female,Loyal,38,Personal,Economy,812
56953,Female,Disloyal,67,Business,Economy,2548
56956,Female,Loyal,12,Personal,Economy Plus,3905
56963,Male,Disloyal,18,Personal,Economy,1547
56973,Female,Disloyal,64,Personal,Economy Plus,1714
56983,Female,Disloyal,9,Personal,Economy Plus,2913
56987,Female,Loyal,77,Personal,Economy Plus,4439
56989,Female,Loyal,17,Business,Economy Plus,4551
56992,Female,Loyal,84,Personal,Economy,2137
56996,Female,Loyal,56,Personal,Business,3290
57010,Male,Disloyal,82,Business,Economy,1103
57014,Female,Loyal,37,Personal,Economy Plus,2251
57018,Female,Disloyal,74,Personal,Economy,52
57019,Male,Loyal,72,Personal,Economy,4443
57022,Male,Disloyal,67,Personal,Economy Plus,939
57033,Female,Disloyal,70,Personal,Economy Plus,3490
57034,Male,Disloyal,13,Personal,Economy,2190
57042,Female,Loyal,17,Personal,Economy,670
57047,Female,Loyal,61,Personal,Business,4026
57051,Female,Loyal,29,Personal,Economy Plus,459
57072,Female,Loyal,25,Business,Economy,3120
57075,Female,Loyal,45,Business,Economy,969
57077,Male,Loyal,55,Personal,Business,2953
57078,Female,Loyal,41,Business,Economy,4658
57085,Female,Loyal,41,Personal,Economy,3222
57087,Female,Disloyal,61,Personal,Economy,4848
57111,Female,Disloyal,15,Business,Economy Plus,1182
57116,Female,Disloyal,38,Personal,Economy,1812
57119,Male,Loyal,16,Business,Business,2609
57133,Male,Loyal,67,Personal,Economy,4298
57134,Male,Loyal,24,Personal,Economy,4548
57136,Male,Loyal,82,Personal,Economy Plus,2266
57138,Male,Loyal,34,Personal,Economy,588
57141,Male,Loyal,82,Business,Economy,668
57146,Male,Loyal,78,Personal,Economy,1892
57161,Male,Disloyal,72,Personal,Economy,3636
57166,Male,Loyal,60,Personal,Economy Plus,2920
57180,Female,Loyal,41,Personal,Economy Plus,4134
57182,Male,Loyal,71,Personal,Economy,1190
57191,Male,Loyal,77,Business,Economy Plus,4052
57193,Male,Loyal,38,Personal,Economy,2994
57211,Male,Loyal,42,Business,Business,383
57222,Male,Loyal,23,Personal,Economy,3037
57225,Male,Loyal,56,Personal,Economy,2514
57227,Male,Loyal,31,Personal,Economy Plus,3300
57230,Female,Loyal,13,Business,Economy,1565
57233,Female,Loyal,69,Personal,Economy,2830
57253,Female,Loyal,84,Business,Business,1601
57254,Female,Loyal,48,Personal,Economy,2143
57256,Female,Disloyal,33,Personal,Economy,4052
57258,Male,Loyal,21,Personal,Economy,2017
57261,Female,Loyal,40,Personal,Economy,4815
57274,Male,Loyal,42,Personal,Economy,1763
57279,Female,Loyal,10,Personal,Economy Plus,4197
57283,Male,Loyal,8,Personal,Business,2321
57284,Male,Loyal,52,Business,Economy,929
57291,Female,Disloyal,83,Personal,Business,1735
57294,Male,Loyal,8,Personal,Economy Plus,4524
57299,Male,Loyal,67,Business,Economy,702
57300,Male,Loyal,38,Personal,Economy,2429
57301,Female,Loyal,50,Personal,Business,1796
57303,Male,Loyal,56,Personal,Business,4839
57308,Male,Disloyal,55,Business,Economy Plus,355
57309,Male,Disloyal,84,Personal,Economy Plus,308
57328,Male,Loyal,15,Personal,Economy,3474
57329,Male,Disloyal,41,Business,Economy,1937
57338,Female,Loyal,24,Business,Economy,272
57341,Female,Loyal,52,Business,Economy,2545
57359,Female,Loyal,47,Personal,Economy Plus,2469
57363,Female,Loyal,36,Personal,Economy,3545
57371,Male,Loyal,68,Personal,Economy,4926
57372,Male,Disloyal,13,Personal,Economy,346
57373,Female,Loyal,56,Business,Economy,1803
57375,Female,Loyal,56,Personal,Economy,2735
57379,Male,Loyal,73,Personal,Business,1424
57381,Female,Loyal,82,Personal,Economy,4259
57395,Female,Loyal,18,Business,Economy,4686
57397,Female,Loyal,83,Personal,Economy Plus,4370
57402,Male,Disloyal,77,Personal,Economy Plus,2166
57410,Male,Loyal,11,Personal,Economy,3166
57416,Male,Disloyal,57,Personal,Economy Plus,302
57419,Male,Disloyal,20,Business,Business,4382
57420,Female,Disloyal,25,Personal,Economy Plus,485
57424,Male,Loyal,57,Personal,Economy Plus,122
57425,Male,Loyal,50,Personal,Economy,1068
57441,Male,Loyal,23,Personal,Economy,4783
57445,Male,Disloyal,60,Personal,Economy,4799
57447,Male,Loyal,37,Personal,Economy Plus,523
57448,Male,Disloyal,24,Personal,Economy Plus,3001
57467,Female,Loyal,13,Personal,Economy Plus,3088
57468,Male,Loyal,46,Business,Economy Plus,3658
57475,Male,Disloyal,81,Personal,Economy,2685
57483,Female,Loyal,40,Business,Economy Plus,3695
57484,Female,Loyal,65,Business,Economy,2106
57485,Female,Disloyal,56,Personal,Economy,2157
57487,Female,Loyal,19,Business,Economy Plus,862
57488,Male,Loyal,15,Personal,Economy,3899
57491,Female,Loyal,85,Personal,Economy Plus,3216
57493,Male,Loyal,17,Personal,Economy,3087
57499,Female,Loyal,23,Business,Economy,1254
57504,Male,Loyal,74,Business,Economy,1778
57506,Female,Loyal,57,Business,Economy,1736
57508,Male,Disloyal,43,Personal,Economy,2883
57511,Male,Loyal,33,Personal,Business,2574
57517,Male,Disloyal,73,Personal,Economy,3127
57518,Male,Loyal,14,Personal,Economy,3875
57525,Female,Loyal,78,Business,Economy Plus,1465
57529,Male,Loyal,82,Business,Economy Plus,2889
57531,Female,Loyal,33,Personal,Economy,4801
57544,Female,Loyal,57,Personal,Business,2459
57549,Male,Loyal,15,Business,Business,2154
57557,Female,Loyal,32,Personal,Economy,347
57560,Female,Loyal,76,Business,Economy,4750
57561,Male,Disloyal,65,Personal,Economy,2555
57572,Male,Loyal,31,Personal,Business,3497
57573,Female,Disloyal,63,Personal,Economy,4372
57579,Male,Loyal,72,Personal,Economy,3937
57580,Male,Disloyal,68,Business,Economy,3173
57581,Male,Loyal,81,Personal,Economy,2834
57582,Male,Loyal,70,Business,Business,2261
57583,Female,Loyal,69,Business,Economy,778
57595,Male,Loyal,57,Business,Economy Plus,1329
57603,Female,Loyal,72,Personal,Economy Plus,4736
57604,Female,Loyal,68,Personal,Economy,565
57616,Female,Loyal,66,Personal,Economy,4763
57619,Female,Loyal,34,Personal,Economy,2101
57621,Female,Loyal,42,Personal,Economy Plus,4143
57622,Female,Disloyal,68,Personal,Economy,584
57639,Male,Disloyal,30,Personal,Economy Plus,2153
57642,Female,Loyal,28,Business,Economy Plus,3339
57652,Male,Loyal,43,Personal,Economy Plus,1711
57663,Female,Loyal,23,Personal,Business,196
57666,Female,Disloyal,69,Business,Economy,3594
57675,Male,Loyal,79,Personal,Economy,2696
57676,Female,Loyal,20,Business,Business,2128
57679,Female,Loyal,40,Personal,Economy,4251
57681,Male,Loyal,40,Personal,Economy,1312
57682,Female,Loyal,63,Personal,Business,515
57683,Female,Loyal,43,Personal,Business,4978
57685,Male,Loyal,25,Personal,Economy,456
57686,Female,Loyal,45,Business,Economy Plus,2105
57691,Male,Loyal,42,Personal,Economy,4475
57714,Female,Disloyal,63,Personal,Economy,2006
57716,Male,Disloyal,10,Personal,Economy,3719
57717,Female,Disloyal,33,Business,Economy,2489
57718,Male,Disloyal,47,Personal,Economy,131
57731,Female,Disloyal,58,Business,Economy,2405
57737,Male,Loyal,7,Personal,Economy,4905
57744,Female,Disloyal,60,Business,Economy,1212
57751,Female,Disloyal,31,Personal,Business,4669
57752,Male,Disloyal,74,Business,Economy Plus,1904
57753,Female,Loyal,41,Personal,Economy,4252
57755,Male,Loyal,17,Personal,Business,800
57756,Female,Loyal,32,Business,Economy,1521
57770,Female,Disloyal,39,Personal,Economy Plus,660
57774,Male,Loyal,67,Business,Economy,2754
57783,Female,Disloyal,82,Personal,Economy,3857
57787,Male,Disloyal,19,Personal,Economy,3498
57796,Male,Loyal,10,Personal,Economy Plus,1099
57797,Male,Loyal,42,Personal,Business,3938
57805,Female,Loyal,67,Personal,Economy,4557
57816,Female,Loyal,36,Business,Economy Plus,4862
57820,Male,Loyal,79,Personal,Economy,43
57822,Male,Loyal,17,Business,Economy,1337
57825,Female,Loyal,66,Personal,Economy,3978
57829,Female,Disloyal,35,Personal,Economy,3051
57840,Male,Loyal,40,Personal,Economy,2103
57849,Male,Loyal,36,Personal,Business,4226
57853,Female,Loyal,67,Personal,Economy Plus,3505
57858,Male,Disloyal,31,Personal,Business,2563
57861,Female,Loyal,33,Business,Economy,3150
57863,Male,Loyal,52,Business,Economy,1243
57866,Female,Disloyal,30,Personal,Economy,317
57891,Female,Loyal,13,Business,Economy,2783
57898,Female,Loyal,59,Personal,Economy,802
57901,Male,Loyal,35,Personal,Economy Plus,1617
57913,Female,Loyal,49,Personal,Business,3848
57915,Male,Loyal,83,Personal,Economy Plus,742
57926,Female,Loyal,27,Business,Economy,2369
57929,Female,Loyal,27,Personal,Business,4027
57941,Female,Loyal,49,Business,Economy,4184
57943,Female,Disloyal,72,Personal,Economy Plus,2993
57952,Male,Loyal,39,Personal,Economy,793
57953,Female,Loyal,28,Personal,Economy,3411
57963,Male,Disloyal,77,Personal,Economy,2052
57965,Male,Disloyal,30,Business,Economy,4497
57967,Male,Loyal,73,Personal,Economy,3230
57968,Female,Loyal,33,Personal,Business,1374
57973,Male,Loyal,58,Personal,Economy Plus,1382
57975,Male,Loyal,65,Business,Economy,4681
57977,Female,Disloyal,7,Business,Economy,3110
57998,Female,Loyal,65,Personal,Economy,3817
58003,Female,Loyal,58,Business,Business,3962
58004,Female,Loyal,67,Personal,Economy Plus,1018
58023,Female,Loyal,21,Business,Economy,1770
58025,Male,Disloyal,35,Personal,Economy Plus,4011
58035,Female,Loyal,19,Personal,Economy,1595
58044,Female,Loyal,63,Personal,Economy,4223
58045,Male,Loyal,62,Personal,Economy Plus,3236
58050,Female,Loyal,81,Personal,Economy,1936
58052,Male,Loyal,27,Personal,Economy,4695
58057,Male,Loyal,72,Personal,Economy Plus,4555
58060,Male,Loyal,10,Business,Economy,2284
58079,Male,Loyal,72,Personal,Business,4526
58083,Female,Disloyal,58,Business,Economy,2563
58088,Male,Loyal,15,Business,Economy,1754
58089,Male,Disloyal,45,Business,Economy Plus,288
58090,Female,Loyal,32,Personal,Economy,4134
58093,Female,Loyal,45,Business,Economy,4773
58094,Male,Loyal,81,Business,Economy,1633
58095,Female,Loyal,45,Personal,Economy,2917
58097,Male,Loyal,72,Personal,Economy Plus,2307
58098,Female,Disloyal,59,Personal,Economy Plus,715
58103,Female,Loyal,35,Business,Economy,197
58104,Female,Loyal,82,Personal,Economy,2800
58110,Female,Loyal,16,Personal,Economy,4801
58111,Male,Loyal,84,Personal,Economy Plus,3786
58114,Female,Loyal,82,Personal,Economy Plus,3222
58123,Male,Disloyal,19,Personal,Economy Plus,4816
58125,Female,Disloyal,22,Personal,Business,3579
58130,Male,Loyal,59,Business,Economy,3705
58140,Female,Loyal,85,Business,Economy,1003
58144,Male,Loyal,13,Business,Economy Plus,3679
58147,Male,Loyal,36,Personal,Economy,2969
58156,Female,Loyal,27,Business,Economy,2304
58164,Male,Loyal,39,Personal,Economy,2798
58166,Male,Loyal,40,Personal,Economy,825
58167,Male,Loyal,41,Business,Economy Plus,3674
58170,Male,Loyal,25,Personal,Economy,2795
58189,Male,Disloyal,71,Personal,Business,2847
58192,Male,Loyal,66,Business,Economy,1898
58194,Male,Loyal,57,Business,Economy Plus,2348
58205,Male,Loyal,26,Business,Economy,3760
58207,Female,Loyal,76,Personal,Economy Plus,991
58210,Male,Loyal,31,Business,Economy,3887
58221,Male,Loyal,59,Personal,Economy Plus,3924
58233,Female,Loyal,58,Personal,Economy Plus,4186
58234,Female,Loyal,63,Personal,Economy,79
58237,Female,Loyal,63,Personal,Business,4503
58250,Male,Loyal,56,Business,Economy Plus,4248
58254,Female,Loyal,22,Business,Economy Plus,66
58255,Female,Loyal,54,Business,Economy,2648
58266,Female,Loyal,50,Personal,Economy,2258
58276,Male,Disloyal,72,Personal,Economy,4885
58280,Female,Loyal,20,Personal,Economy Plus,802
58285,Female,Loyal,25,Personal,Economy,93
